07/10/2026 10:00:00 AM.000
-1.0679	-1.1371	-1.1909	-1.2293	-1.2523	-1.2600	-1.2523	-1.2293	-1.1909	-1.1371
-1.0602	-1.1294	-1.1832	-1.2216	-1.2446	-1.2523	-1.2446	-1.2216	-1.1832	-1.1294
-1.0372	-1.1063	-1.1601	-1.1985	-1.2216	-1.2293	-1.2216	-1.1985	-1.1601	-1.1063
-0.9988	-1.0679	-1.1217	-1.1601	-1.1832	-1.1909	-1.1832	-1.1601	-1.1217	-1.0679
07/10/2026 10:00:04 AM.000
-0.9600	-1.0302	-1.0849	-1.1239	-1.1473	-1.1551	-1.1473	-1.1239	-1.0849	-1.0302
-1.0146	-1.0849	-1.1395	-1.1785	-1.2020	-1.2098	-1.2020	-1.1785	-1.1395	-1.0849
-1.0537	-1.1239	-1.1785	-1.2176	-1.2410	-1.2488	-1.2410	-1.2176	-1.1785	-1.1239
-1.0771	-1.1473	-1.2020	-1.2410	-1.2644	-1.2722	-1.2644	-1.2410	-1.2020	-1.1473
-1.0849	-1.1551	-1.2098	-1.2488	-1.2722	-1.2800	-1.2722	-1.2488	-1.2098	-1.1551
-1.0771	-1.1473	-1.2020	-1.2410	-1.2644	-1.2722	-1.2644	-1.2410	-1.2020	-1.1473
-1.0537	-1.1239	-1.1785	-1.2176	-1.2410	-1.2488	-1.2410	-1.2176	-1.1785	-1.1239
-1.0146	-1.0849	-1.1395	-1.1785	-1.2020	-1.2098	-1.2020	-1.1785	-1.1395	-1.0849
07/10/2026 10:00:05 AM.000
-0.9750	-1.0463	-1.1018	-1.1415	-1.1652	-1.1732	-1.1652	-1.1415	-1.1018	-1.0463
-1.0305	-1.1018	-1.1573	-1.1970	-1.2207	-1.2287	-1.2207	-1.1970	-1.1573	-1.1018
-1.0701	-1.1415	-1.1970	-1.2366	-1.2604	-1.2683	-1.2604	-1.2366	-1.1970	-1.1415
-1.0939	-1.1652	-1.2207	-1.2604	-1.2841	-1.2921	-1.2841	-1.2604	-1.2207	-1.1652
-1.1018	-1.1732	-1.2287	-1.2683	-1.2921	-1.3000	-1.2921	-1.2683	-1.2287	-1.1732
-1.0939	-1.1652	-1.2207	-1.2604	-1.2841	-1.2921	-1.2841	-1.2604	-1.2207	-1.1652
-1.0701	-1.1415	-1.1970	-1.2366	-1.2604	-1.2683	-1.2604	-1.2366	-1.1970	-1.1415
-1.0305	-1.1018	-1.1573	-1.1970	-1.2207	-1.2287	-1.2207	-1.1970	-1.1573	-1.1018
07/10/2026 10:00:06 AM.000
-0.9900	-1.0624	-1.1188	-1.1590	-1.1832	-1.1912	-1.1832	-1.1590	-1.1188	-1.0624
-1.0463	-1.1188	-1.1751	-1.2154	-1.2395	-1.2476	-1.2395	-1.2154	-1.1751	-1.1188
-1.0866	-1.1590	-1.2154	-1.2556	-1.2798	-1.2878	-1.2798	-1.2556	-1.2154	-1.1590
-1.1107	-1.1832	-1.2395	-1.2798	-1.3039	-1.3120	-1.3039	-1.2798	-1.2395	-1.1832
-1.1188	-1.1912	-1.2476	-1.2878	-1.3120	-1.3200	-1.3120	-1.2878	-1.2476	-1.1912
-1.1107	-1.1832	-1.2395	-1.2798	-1.3039	-1.3120	-1.3039	-1.2798	-1.2395	-1.1832
-1.0866	-1.1590	-1.2154	-1.2556	-1.2798	-1.2878	-1.2798	-1.2556	-1.2154	-1.1590
-1.0463	-1.1188	-1.1751	-1.2154	-1.2395	-1.2476	-1.2395	-1.2154	-1.1751	-1.1188
07/10/2026 10:00:07 AM.000
-1.0050	-1.0785	-1.1357	-1.1766	-1.2011	-1.2093	-1.2011	-1.1766	-1.1357	-1.0785
-1.0622	-1.1357	-1.1929	-1.2338	-1.2583	-1.2665	-1.2583	-1.2338	-1.1929	-1.1357
-1.1030	-1.1766	-1.2338	-1.2746	-1.2991	-1.3073	-1.2991	-1.2746	-1.2338	-1.1766
-1.1276	-1.2011	-1.2583	-1.2991	-1.3237	-1.3318	-1.3237	-1.2991	-1.2583	-1.2011
-1.1357	-1.2093	-1.2665	-1.3073	-1.3318	-1.3400	-1.3318	-1.3073	-1.2665	-1.2093
-1.1276	-1.2011	-1.2583	-1.2991	-1.3237	-1.3318	-1.3237	-1.2991	-1.2583	-1.2011
-1.1030	-1.1766	-1.2338	-1.2746	-1.2991	-1.3073	-1.2991	-1.2746	-1.2338	-1.1766
-1.0622	-1.1357	-1.1929	-1.2338	-1.2583	-1.2665	-1.2583	-1.2338	-1.1929	-1.1357
07/10/2026 10:00:08 AM.000
-1.0200	-1.0946	-1.1527	-1.1941	-1.2190	-1.2273	-1.2190	-1.1941	-1.1527	-1.0946
-1.0780	-1.1527	-1.2107	-1.2522	-1.2771	-1.2854	-1.2771	-1.2522	-1.2107	-1.1527
-1.1195	-1.1941	-1.2522	-1.2937	-1.3185	-1.3268	-1.3185	-1.2937	-1.2522	-1.1941
-1.1444	-1.2190	-1.2771	-1.3185	-1.3434	-1.3517	-1.3434	-1.3185	-1.2771	-1.2190
-1.1527	-1.2273	-1.2854	-1.3268	-1.3517	-1.3600	-1.3517	-1.3268	-1.2854	-1.2273
-1.1444	-1.2190	-1.2771	-1.3185	-1.3434	-1.3517	-1.3434	-1.3185	-1.2771	-1.2190
-1.1195	-1.1941	-1.2522	-1.2937	-1.3185	-1.3268	-1.3185	-1.2937	-1.2522	-1.1941
-1.0780	-1.1527	-1.2107	-1.2522	-1.2771	-1.2854	-1.2771	-1.2522	-1.2107	-1.1527
07/10/2026 10:00:09 AM.000
-1.0350	-1.1107	-1.1696	-1.2117	-1.2370	-1.2454	-1.2370	-1.2117	-1.1696	-1.1107
-1.0939	-1.1696	-1.2285	-1.2706	-1.2959	-1.3043	-1.2959	-1.2706	-1.2285	-1.1696
-1.1360	-1.2117	-1.2706	-1.3127	-1.3379	-1.3463	-1.3379	-1.3127	-1.2706	-1.2117
-1.1612	-1.2370	-1.2959	-1.3379	-1.3632	-1.3716	-1.3632	-1.3379	-1.2959	-1.2370
-1.1696	-1.2454	-1.3043	-1.3463	-1.3716	-1.3800	-1.3716	-1.3463	-1.3043	-1.2454
-1.1612	-1.2370	-1.2959	-1.3379	-1.3632	-1.3716	-1.3632	-1.3379	-1.2959	-1.2370
-1.1360	-1.2117	-1.2706	-1.3127	-1.3379	-1.3463	-1.3379	-1.3127	-1.2706	-1.2117
-1.0939	-1.1696	-1.2285	-1.2706	-1.2959	-1.3043	-1.2959	-1.2706	-1.2285	-1.1696
07/10/2026 10:00:10 AM.000
-1.0500	-1.1268	-1.1866	-1.2293	-1.2549	-1.2634	-1.2549	-1.2293	-1.1866	-1.1268
-1.1098	-1.1866	-1.2463	-1.2890	-1.3146	-1.3232	-1.3146	-1.2890	-1.2463	-1.1866
-1.1524	-1.2293	-1.2890	-1.3317	-1.3573	-1.3659	-1.3573	-1.3317	-1.2890	-1.2293
-1.1780	-1.2549	-1.3146	-1.3573	-1.3829	-1.3915	-1.3829	-1.3573	-1.3146	-1.2549
-1.1866	-1.2634	-1.3232	-1.3659	-1.3915	-1.4000	-1.3915	-1.3659	-1.3232	-1.2634
-1.1780	-1.2549	-1.3146	-1.3573	-1.3829	-1.3915	-1.3829	-1.3573	-1.3146	-1.2549
-1.1524	-1.2293	-1.2890	-1.3317	-1.3573	-1.3659	-1.3573	-1.3317	-1.2890	-1.2293
-1.1098	-1.1866	-1.2463	-1.2890	-1.3146	-1.3232	-1.3146	-1.2890	-1.2463	-1.1866
07/10/2026 10:00:11 AM.000
-1.0650	-1.1429	-1.2035	-1.2468	-1.2728	-1.2815	-1.2728	-1.2468	-1.2035	-1.1429
-1.1256	-1.2035	-1.2641	-1.3074	-1.3334	-1.3421	-1.3334	-1.3074	-1.2641	-1.2035
-1.1689	-1.2468	-1.3074	-1.3507	-1.3767	-1.3854	-1.3767	-1.3507	-1.3074	-1.2468
-1.1949	-1.2728	-1.3334	-1.3767	-1.4027	-1.4113	-1.4027	-1.3767	-1.3334	-1.2728
-1.2035	-1.2815	-1.3421	-1.3854	-1.4113	-1.4200	-1.4113	-1.3854	-1.3421	-1.2815
-1.1949	-1.2728	-1.3334	-1.3767	-1.4027	-1.4113	-1.4027	-1.3767	-1.3334	-1.2728
-1.1689	-1.2468	-1.3074	-1.3507	-1.3767	-1.3854	-1.3767	-1.3507	-1.3074	-1.2468
-1.1256	-1.2035	-1.2641	-1.3074	-1.3334	-1.3421	-1.3334	-1.3074	-1.2641	-1.2035
07/10/2026 10:00:12 AM.000
-1.0800	-1.1590	-1.2205	-1.2644	-1.2907	-1.2995	-1.2907	-1.2644	-1.2205	-1.1590
-1.1415	-1.2205	-1.2820	-1.3259	-1.3522	-1.3610	-1.3522	-1.3259	-1.2820	-1.2205
-1.1854	-1.2644	-1.3259	-1.3698	-1.3961	-1.4049	-1.3961	-1.3698	-1.3259	-1.2644
-1.2117	-1.2907	-1.3522	-1.3961	-1.4224	-1.4312	-1.4224	-1.3961	-1.3522	-1.2907
-1.2205	-1.2995	-1.3610	-1.4049	-1.4312	-1.4400	-1.4312	-1.4049	-1.3610	-1.2995
-1.2117	-1.2907	-1.3522	-1.3961	-1.4224	-1.4312	-1.4224	-1.3961	-1.3522	-1.2907
-1.1854	-1.2644	-1.3259	-1.3698	-1.3961	-1.4049	-1.3961	-1.3698	-1.3259	-1.2644
-1.1415	-1.2205	-1.2820	-1.3259	-1.3522	-1.3610	-1.3522	-1.3259	-1.2820	-1.2205
07/10/2026 10:00:13 AM.000
-1.0950	-1.1751	-1.2374	-1.2820	-1.3087	-1.3176	-1.3087	-1.2820	-1.2374	-1.1751
-1.1573	-1.2374	-1.2998	-1.3443	-1.3710	-1.3799	-1.3710	-1.3443	-1.2998	-1.2374
-1.2018	-1.2820	-1.3443	-1.3888	-1.4155	-1.4244	-1.4155	-1.3888	-1.3443	-1.2820
-1.2285	-1.3087	-1.3710	-1.4155	-1.4422	-1.4511	-1.4422	-1.4155	-1.3710	-1.3087
-1.2374	-1.3176	-1.3799	-1.4244	-1.4511	-1.4600	-1.4511	-1.4244	-1.3799	-1.3176
-1.2285	-1.3087	-1.3710	-1.4155	-1.4422	-1.4511	-1.4422	-1.4155	-1.3710	-1.3087
-1.2018	-1.2820	-1.3443	-1.3888	-1.4155	-1.4244	-1.4155	-1.3888	-1.3443	-1.2820
-1.1573	-1.2374	-1.2998	-1.3443	-1.3710	-1.3799	-1.3710	-1.3443	-1.2998	-1.2374
07/10/2026 10:00:14 AM.000
-1.1100	-1.1912	-1.2544	-1.2995	-1.3266	-1.3356	-1.3266	-1.2995	-1.2544	-1.1912
-1.1732	-1.2544	-1.3176	-1.3627	-1.3898	-1.3988	-1.3898	-1.3627	-1.3176	-1.2544
-1.2183	-1.2995	-1.3627	-1.4078	-1.4349	-1.4439	-1.4349	-1.4078	-1.3627	-1.2995
-1.2454	-1.3266	-1.3898	-1.4349	-1.4620	-1.4710	-1.4620	-1.4349	-1.3898	-1.3266
-1.2544	-1.3356	-1.3988	-1.4439	-1.4710	-1.4800	-1.4710	-1.4439	-1.3988	-1.3356
-1.2454	-1.3266	-1.3898	-1.4349	-1.4620	-1.4710	-1.4620	-1.4349	-1.3898	-1.3266
-1.2183	-1.2995	-1.3627	-1.4078	-1.4349	-1.4439	-1.4349	-1.4078	-1.3627	-1.2995
-1.1732	-1.2544	-1.3176	-1.3627	-1.3898	-1.3988	-1.3898	-1.3627	-1.3176	-1.2544
07/10/2026 10:00:15 AM.000
-1.1250	-1.2073	-1.2713	-1.3171	-1.3445	-1.3537	-1.3445	-1.3171	-1.2713	-1.2073
-1.1890	-1.2713	-1.3354	-1.3811	-1.4085	-1.4177	-1.4085	-1.3811	-1.3354	-1.2713
-1.2348	-1.3171	-1.3811	-1.4268	-1.4543	-1.4634	-1.4543	-1.4268	-1.3811	-1.3171
-1.2622	-1.3445	-1.4085	-1.4543	-1.4817	-1.4909	-1.4817	-1.4543	-1.4085	-1.3445
-1.2713	-1.3537	-1.4177	-1.4634	-1.4909	-1.5000	-1.4909	-1.4634	-1.4177	-1.3537
-1.2622	-1.3445	-1.4085	-1.4543	-1.4817	-1.4909	-1.4817	-1.4543	-1.4085	-1.3445
-1.2348	-1.3171	-1.3811	-1.4268	-1.4543	-1.4634	-1.4543	-1.4268	-1.3811	-1.3171
-1.1890	-1.2713	-1.3354	-1.3811	-1.4085	-1.4177	-1.4085	-1.3811	-1.3354	-1.2713
07/10/2026 10:00:16 AM.000
-1.1400	-1.2234	-1.2883	-1.3346	-1.3624	-1.3717	-1.3624	-1.3346	-1.2883	-1.2234
-1.2049	-1.2883	-1.3532	-1.3995	-1.4273	-1.4366	-1.4273	-1.3995	-1.3532	-1.2883
-1.2512	-1.3346	-1.3995	-1.4459	-1.4737	-1.4829	-1.4737	-1.4459	-1.3995	-1.3346
-1.2790	-1.3624	-1.4273	-1.4737	-1.5015	-1.5107	-1.5015	-1.4737	-1.4273	-1.3624
-1.2883	-1.3717	-1.4366	-1.4829	-1.5107	-1.5200	-1.5107	-1.4829	-1.4366	-1.3717
-1.2790	-1.3624	-1.4273	-1.4737	-1.5015	-1.5107	-1.5015	-1.4737	-1.4273	-1.3624
-1.2512	-1.3346	-1.3995	-1.4459	-1.4737	-1.4829	-1.4737	-1.4459	-1.3995	-1.3346
-1.2049	-1.2883	-1.3532	-1.3995	-1.4273	-1.4366	-1.4273	-1.3995	-1.3532	-1.2883
07/10/2026 10:00:17 AM.000
-1.1550	-1.2395	-1.3052	-1.3522	-1.3804	-1.3898	-1.3804	-1.3522	-1.3052	-1.2395
-1.2207	-1.3052	-1.3710	-1.4179	-1.4461	-1.4555	-1.4461	-1.4179	-1.3710	-1.3052
-1.2677	-1.3522	-1.4179	-1.4649	-1.4930	-1.5024	-1.4930	-1.4649	-1.4179	-1.3522
-1.2959	-1.3804	-1.4461	-1.4930	-1.5212	-1.5306	-1.5212	-1.4930	-1.4461	-1.3804
-1.3052	-1.3898	-1.4555	-1.5024	-1.5306	-1.5400	-1.5306	-1.5024	-1.4555	-1.3898
-1.2959	-1.3804	-1.4461	-1.4930	-1.5212	-1.5306	-1.5212	-1.4930	-1.4461	-1.3804
-1.2677	-1.3522	-1.4179	-1.4649	-1.4930	-1.5024	-1.4930	-1.4649	-1.4179	-1.3522
-1.2207	-1.3052	-1.3710	-1.4179	-1.4461	-1.4555	-1.4461	-1.4179	-1.3710	-1.3052
07/10/2026 10:00:18 AM.000
-1.1700	-1.2556	-1.3222	-1.3698	-1.3983	-1.4078	-1.3983	-1.3698	-1.3222	-1.2556
-1.2366	-1.3222	-1.3888	-1.4363	-1.4649	-1.4744	-1.4649	-1.4363	-1.3888	-1.3222
-1.2841	-1.3698	-1.4363	-1.4839	-1.5124	-1.5220	-1.5124	-1.4839	-1.4363	-1.3698
-1.3127	-1.3983	-1.4649	-1.5124	-1.5410	-1.5505	-1.5410	-1.5124	-1.4649	-1.3983
-1.3222	-1.4078	-1.4744	-1.5220	-1.5505	-1.5600	-1.5505	-1.5220	-1.4744	-1.4078
-1.3127	-1.3983	-1.4649	-1.5124	-1.5410	-1.5505	-1.5410	-1.5124	-1.4649	-1.3983
-1.2841	-1.3698	-1.4363	-1.4839	-1.5124	-1.5220	-1.5124	-1.4839	-1.4363	-1.3698
-1.2366	-1.3222	-1.3888	-1.4363	-1.4649	-1.4744	-1.4649	-1.4363	-1.3888	-1.3222
07/10/2026 10:00:19 AM.000
-1.1850	-1.2717	-1.3391	-1.3873	-1.4162	-1.4259	-1.4162	-1.3873	-1.3391	-1.2717
-1.2524	-1.3391	-1.4066	-1.4548	-1.4837	-1.4933	-1.4837	-1.4548	-1.4066	-1.3391
-1.3006	-1.3873	-1.4548	-1.5029	-1.5318	-1.5415	-1.5318	-1.5029	-1.4548	-1.3873
-1.3295	-1.4162	-1.4837	-1.5318	-1.5607	-1.5704	-1.5607	-1.5318	-1.4837	-1.4162
-1.3391	-1.4259	-1.4933	-1.5415	-1.5704	-1.5800	-1.5704	-1.5415	-1.4933	-1.4259
-1.3295	-1.4162	-1.4837	-1.5318	-1.5607	-1.5704	-1.5607	-1.5318	-1.4837	-1.4162
-1.3006	-1.3873	-1.4548	-1.5029	-1.5318	-1.5415	-1.5318	-1.5029	-1.4548	-1.3873
-1.2524	-1.3391	-1.4066	-1.4548	-1.4837	-1.4933	-1.4837	-1.4548	-1.4066	-1.3391
