07/10/2026 10:00:00 AM.000
65.5284	65.5717	65.6231	65.6211	65.3323	65.6793	65.5511	65.4131	65.5468	65.5689
66.2164	65.7908	66.2650	66.0046	65.8988	65.8926	65.7997	65.6518	66.1355	66.3962
66.1765	66.3099	66.6503	66.4909	66.6669	66.4797	66.3839	66.4548	66.0236	66.2713
67.1897	67.2384	67.2812	67.0882	66.5488	66.8730	67.2649	67.3246	67.2725	66.9527
67.2387	67.4919	67.5030	67.8131	67.5456	67.5033	67.5147	67.5800	67.6253	67.3551
67.7885	68.2741	67.6718	68.3275	67.6179	67.8831	68.1944	68.0001	67.7367	68.0853
68.5134	68.4568	68.3752	68.4931	68.3836	68.9869	68.4520	68.4252	68.3917	68.8554
68.6722	69.0719	68.9521	68.7153	68.8362	69.0634	68.8271	69.0519	69.3458	69.0341
07/10/2026 10:00:06 AM.000
65.3093	65.4306	65.5429	65.5296	65.6304	65.6625	65.9461	65.5993	65.3696	65.8308
66.3526	66.1465	66.0507	66.2245	66.0578	65.6889	66.2127	66.2785	66.3882	65.9538
66.6452	66.6496	66.6171	66.6230	66.6074	66.6423	66.7481	66.8441	66.4487	66.5655
67.0155	66.9869	66.7768	67.1048	67.1959	67.0690	67.0982	67.1837	67.3822	67.0160
67.3657	67.5819	67.9767	67.3678	67.7300	67.8316	67.1269	67.6820	67.7207	67.5465
67.9707	67.9819	68.0343	68.0396	68.0018	68.0311	68.3382	67.8571	67.7502	68.3414
68.5616	68.5224	68.5778	68.6419	68.4952	68.7012	68.4075	68.5396	68.1571	68.8344
69.0648	69.2340	69.1953	69.2100	69.0984	69.1776	68.9077	68.8658	69.0798	68.9640
07/10/2026 10:00:07 AM.000
65.9851	65.7750	65.5567	65.6457	65.7266	65.6864	65.7543	65.7137	65.4219	65.2698
66.1253	66.3121	66.1275	66.4473	66.1906	66.4714	66.4304	66.4103	65.9593	66.2034
66.9446	66.7545	66.8109	66.4224	67.0838	66.5417	66.3011	66.6298	66.2105	66.4830
67.7117	67.1240	66.9144	67.2051	67.0204	67.3729	67.0221	67.2541	66.9706	67.7198
67.8007	67.6709	67.6414	67.5893	67.5478	67.5423	68.0357	67.5895	67.2741	67.4668
68.3855	68.1495	68.1732	68.4340	68.0446	68.3265	68.0664	68.3152	68.1218	68.1517
68.8640	68.8496	68.6669	68.6057	69.0198	68.8179	68.6218	68.5694	68.9050	68.7231
69.1673	69.2230	69.2676	69.1887	69.4407	69.4519	69.3064	69.4749	69.2017	69.3381
07/10/2026 10:00:08 AM.000
66.0009	66.0038	65.9832	65.9262	66.1914	65.6921	65.7690	65.7571	65.7264	65.4022
66.5750	66.0948	66.3340	66.0156	66.4241	66.1429	66.0728	66.3389	66.1599	66.1852
66.8344	66.9600	66.6363	66.6018	66.8047	66.9079	67.0926	66.5857	66.7364	67.0352
67.6946	67.1014	67.1522	67.3762	67.1845	67.1482	67.3489	67.6099	67.0381	67.5997
67.6850	67.8692	68.1182	67.8651	67.7405	67.9436	67.7654	67.9043	67.7591	67.9722
68.0212	68.0973	68.0182	68.2887	67.9941	68.1616	68.0785	68.5959	68.1019	68.0427
68.8497	69.1374	68.7768	68.7923	69.0582	68.9756	68.8851	68.6835	68.8912	68.5278
69.1753	69.5863	69.5604	69.3875	68.9141	69.0584	69.1641	69.2657	69.0499	69.2507
07/10/2026 10:00:09 AM.000
66.2535	65.9802	65.9438	65.6965	65.5722	65.6544	65.5641	65.9150	65.9768	65.7069
66.4296	66.6938	66.7915	66.5541	66.3650	66.5476	66.6704	65.9986	66.6964	66.2911
66.7930	66.8290	66.9640	66.6777	66.8430	67.0051	66.9437	66.9762	66.8352	67.0387
67.6113	67.5993	67.4855	67.5878	67.5742	67.9353	67.6436	67.3823	67.2177	67.3478
67.8336	68.0023	67.7599	68.1384	67.6221	67.5735	67.8730	67.7315	67.6484	67.7726
68.2477	68.4020	68.2759	68.2922	68.3990	68.6028	68.6941	68.4296	68.4451	68.3634
68.9962	68.9780	69.1652	68.5223	68.8531	68.9678	68.8947	68.7122	68.6401	69.0613
69.2486	69.0490	69.5713	69.4918	69.3768	69.2171	69.3773	69.6431	69.0771	69.0872
07/10/2026 10:00:10 AM.000
65.8744	65.9947	65.9007	66.1286	66.2178	66.0558	66.1121	66.0544	66.0019	65.7413
66.2944	66.2298	66.4703	66.5465	66.2101	66.5145	66.3250	66.2862	66.3749	66.2759
67.1213	66.9664	67.1630	66.9113	66.9189	67.3747	66.6754	67.2569	67.3309	67.1532
67.4339	67.7854	67.4356	67.3588	67.4223	67.3860	67.3107	67.7220	67.3453	67.4941
67.7112	68.0062	67.7688	67.7639	67.9781	68.2114	68.0881	68.1018	67.9740	67.9329
68.6582	68.3874	68.6669	68.7472	68.3317	68.3611	68.3909	68.2066	68.4061	68.7603
68.7909	69.2650	68.9133	69.4228	68.8636	68.9712	68.8180	68.8625	69.2676	69.0949
69.7058	69.2369	69.6310	69.3057	69.2325	69.5478	69.5457	69.5107	69.6435	69.6747
07/10/2026 10:00:11 AM.000
66.3939	65.8619	66.4004	66.4765	66.0268	65.7663	65.8233	66.0076	66.5028	66.1034
66.4766	66.4629	66.3355	66.7749	66.5816	67.0200	66.7256	66.7660	66.5516	66.3818
66.9253	66.8262	67.2821	67.0230	67.2905	67.1272	67.0414	66.8661	67.1603	67.0563
67.7804	67.4569	67.7232	67.9282	67.6545	67.7571	67.7144	67.9796	67.6743	67.7400
68.0927	67.9451	67.8584	68.3534	67.8983	68.2492	68.1832	68.2836	67.9971	67.9419
68.6757	68.5415	68.3538	68.9877	68.4417	68.4013	68.5516	68.8506	68.1667	68.8340
68.9177	69.1529	68.9648	69.4984	69.1249	68.9584	69.0398	69.1179	69.1355	69.1878
69.5997	69.3246	69.5319	69.7213	69.4660	69.7346	69.6063	69.5565	69.8388	69.2524
07/10/2026 10:00:12 AM.000
66.0649	66.4465	66.5660	66.6572	66.2101	66.2916	66.3635	66.4550	66.2626	66.3852
66.7920	66.8044	66.5163	66.6342	66.5954	66.4622	66.3697	66.6153	66.6472	66.7210
67.3111	67.2376	67.1486	67.0170	67.3754	67.1796	67.1132	67.1627	67.0535	67.0939
67.5875	67.6425	67.8312	67.7814	68.0093	67.9423	68.0913	67.8118	67.8086	67.6025
68.3652	68.0688	67.9059	68.5053	67.9502	68.2878	68.0239	68.4253	68.4526	68.3058
68.9493	68.7015	69.1468	68.8492	68.5199	68.7139	68.6695	68.6499	68.3686	68.7774
68.9228	68.6949	69.1312	69.0488	69.0277	68.5794	69.0298	69.1653	69.0732	69.2775
69.9785	69.8033	69.9053	69.9218	69.4962	69.7878	69.8990	69.6128	69.5419	69.8061
07/10/2026 10:00:13 AM.000
66.0037	66.0824	66.1666	66.3901	66.3438	66.5065	66.1156	66.1049	66.4048	66.1403
66.6793	66.4286	66.8582	67.1083	66.5941	67.0043	66.7881	66.4469	66.6211	66.6087
67.2367	67.3839	67.6698	67.0138	67.2030	67.1208	67.0464	67.3191	67.3003	66.9372
67.8036	67.5589	67.8024	68.0539	67.8926	67.8355	67.6942	67.8134	67.9127	67.8928
68.2802	68.3435	68.0367	68.1531	68.4415	68.4684	68.3187	68.5958	68.4016	68.2534
68.5560	69.0877	68.9541	69.1597	69.2334	68.5426	68.5431	68.2274	68.9837	68.9313
69.3196	69.0548	69.2822	69.3369	69.4565	69.3546	69.4328	69.2752	69.5363	69.4263
69.5626	70.0778	70.0451	69.8931	69.8561	70.1317	69.4733	70.0482	69.7048	70.0190
07/10/2026 10:00:14 AM.000
66.4241	66.1514	66.3007	66.6043	66.3580	66.2757	66.2744	66.5284	66.7501	65.9718
67.4601	66.9407	67.0160	66.8127	66.8993	66.9385	66.6902	66.7389	67.1369	66.5895
67.4882	67.3259	67.2079	67.7944	67.2091	67.1740	67.3626	67.2463	67.4013	67.4311
67.9469	67.8752	67.7596	68.0287	67.8777	67.8009	68.1960	67.8757	68.1184	68.1454
68.6575	68.5382	68.3999	68.3872	68.3512	67.9666	68.5438	68.4489	68.5651	68.3766
69.0330	68.6245	68.6661	68.4048	68.8731	68.7455	68.7193	68.9669	68.8149	68.6134
69.9090	69.3926	69.1834	69.2660	69.3654	69.3650	69.6604	69.3841	69.7710	69.3135
69.9853	70.1044	70.1390	70.1624	69.8456	69.8989	69.4041	69.8608	70.1183	70.0794
07/10/2026 10:00:15 AM.000
66.4827	66.8398	66.4232	66.3568	66.4064	66.2755	66.6245	66.5577	66.6220	66.4171
66.9884	66.5643	67.0752	67.0198	66.7799	66.9791	66.9484	67.3529	66.7878	67.0663
67.2818	67.3884	67.5554	67.4577	67.4988	67.5665	67.4013	67.6768	67.4389	67.4805
68.0723	68.0454	68.1288	68.0634	68.0938	67.9349	67.7862	67.7145	67.6659	68.3525
68.0574	68.7387	68.3358	68.7373	68.0595	68.4530	68.7908	68.6426	68.4325	68.1114
68.7355	69.2778	68.9304	68.9856	69.0567	68.7394	69.0815	68.9161	69.0587	68.8844
69.1854	69.4145	69.6282	69.5788	69.5062	69.6796	69.4593	69.5113	69.4040	69.6913
70.0583	69.8886	69.7022	70.2210	69.8512	70.0144	70.4705	70.1603	70.3222	69.8924
07/10/2026 10:00:16 AM.000
66.8142	66.6053	66.6732	67.0042	66.5443	66.6039	66.4194	66.7777	66.4879	66.8045
66.7700	67.2097	66.9713	67.2461	67.0973	66.9929	67.0227	66.9299	67.2676	66.8903
67.5466	67.6690	67.9227	67.5981	67.5515	67.6547	67.1853	67.3603	67.5249	67.4574
67.7798	68.2716	68.1520	68.1281	67.9612	68.1159	68.2029	68.0470	68.1889	67.9408
68.6195	68.8285	68.8464	68.8655	68.6571	68.6063	68.5102	68.2385	68.3310	68.5664
69.0783	69.3824	69.3630	68.9627	69.2637	69.0046	69.2365	69.2612	69.3484	69.0015
69.8029	69.2254	69.8592	69.5950	69.5993	69.1925	69.5223	69.8711	69.5147	69.7427
70.1069	70.3125	70.1383	69.9136	70.1113	70.4202	70.1995	70.0767	70.5511	70.3318
07/10/2026 10:00:17 AM.000
66.8633	66.7635	66.8461	66.8525	66.2634	66.7790	66.6678	66.6000	66.6609	66.3888
66.8391	67.4493	67.2924	66.7174	67.0847	67.3761	67.1440	67.4490	67.4100	66.9287
67.6713	67.6104	67.4222	67.4091	67.5388	67.5718	67.7566	67.9088	67.8027	67.8501
68.1467	68.3206	68.1703	68.1117	68.5794	67.7339	67.8253	68.2765	68.1470	67.9126
68.4891	68.5151	68.8785	68.9425	69.0279	68.3822	68.4266	68.4129	68.9578	68.7834
69.2160	69.2459	69.1886	68.9758	69.3026	69.1628	68.9599	69.3149	69.1148	69.2455
69.6750	69.8783	69.7440	69.5233	69.7644	69.7709	69.8023	69.9072	69.5768	69.8336
69.8550	70.1760	70.1451	70.4896	70.1687	70.3216	69.8476	70.1296	70.0307	70.6951
07/10/2026 10:00:18 AM.000
66.6666	66.8147	66.8253	66.4821	66.6948	66.8810	66.8171	66.3399	66.6866	67.0042
67.4176	67.5436	67.1029	67.5562	67.2911	67.6184	67.3007	66.8905	67.4699	67.2113
67.7248	67.5094	68.1244	67.6958	68.1150	67.7138	67.6145	68.0639	67.7853	67.7873
68.0437	68.2085	68.3857	68.0402	68.1922	68.2159	68.3133	68.5959	68.2400	68.1619
69.3493	68.7134	68.7619	68.7284	68.7446	68.8156	68.9842	68.8808	69.0154	69.0088
69.3417	69.3753	69.5217	69.0778	69.7996	69.1975	69.2298	69.0576	69.0636	69.4948
70.2540	69.6866	69.8695	69.8440	70.0000	70.2437	70.1042	69.7523	69.9058	69.9256
70.2960	70.0808	70.1402	70.5296	70.5503	70.2585	70.3522	70.5395	69.9591	70.2107
07/10/2026 10:00:19 AM.000
67.3036	66.9599	66.6742	66.9235	67.1043	66.3907	66.9353	66.8255	66.5716	66.9164
67.3727	67.3952	67.3303	67.1957	67.1090	67.2619	67.5719	67.4466	67.3862	67.1920
67.8252	68.0474	68.0010	67.8046	67.3777	67.7650	67.8035	67.7186	67.8174	68.0633
68.3925	68.5979	68.0983	68.3390	68.0122	68.3147	68.1909	68.6563	68.4819	68.6030
68.8141	68.6961	68.6897	68.9531	69.2620	68.9825	68.8250	68.8622	68.8937	69.3053
69.6467	69.4520	69.4219	69.4599	69.4989	69.3174	69.2312	69.6064	69.4044	69.5897
70.2292	70.0041	69.9717	70.5400	69.9414	69.6819	69.8438	70.2103	69.6412	69.7495
70.6213	70.3457	70.3780	70.6147	70.2566	70.1063	70.1222	70.5164	70.4518	70.2615
